setid,"Temperature, K","MolaLity of disodium ceftriaxone, mol/kg",Solvent: Weight fraction of 1-hexyl-4-methylpyridinium bromide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
HgEXm,293.15,0.2175,0.02,100,1058.42,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,293.15,0.2192,0.01,100,1056.87,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,293.15,0.2658,0,100,1065.9,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,293.15,0.2663,0.02,100,1069.76,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,293.15,0.2671,0.01,100,1068.01,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,293.15,0.2678,0.015,100,1069.07,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,293.15,0.3056,0.02,100,1078.49,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,293.15,0.306,0,100,1075.01,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,293.15,0.306,0.01,100,1076.67,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,293.15,0.3064,0.015,100,1077.69,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0,0,100,997.042,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0,0.01,100,998.796,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0,0.015,100,999.636,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0,0.02,100,1000.38,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.0187,0.01,100,1004.03,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.0194,0,100,1002.42,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.0474,0.015,100,1012.82,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.0474,0.02,100,1013.59,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.0476,0.01,100,1011.97,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.0485,0,100,1010.35,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.0764,0.02,100,1021.36,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.077,0.01,100,1019.83,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.0772,0.015,100,1020.8,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.0773,0,100,1018.01,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.1067,0.02,100,1029.3,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.108,0.015,100,1028.85,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.1083,0.01,100,1027.98,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.1389,0.01,100,1035.78,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.1392,0,100,1033.92,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.1397,0.02,100,1037.7,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.172,0.01,100,1043.98,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.1726,0.015,100,1045.02,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.1727,0.02,100,1045.84,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.1737,0,100,1042.49,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.2166,0,100,1052.81,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.2175,0.02,100,1056.59,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.2192,0.01,100,1055.29,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.2658,0,100,1064.29,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.2663,0.02,100,1067.89,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.2671,0.01,100,1066.34,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.2678,0.015,100,1067.39,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.3056,0.02,100,1076.59,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.306,0,100,1073.3,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.306,0.01,100,1074.96,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,298.15,0.3064,0.015,100,1075.94,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0,0,100,995.646,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0,0.01,100,997.389,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0,0.015,100,998.196,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0,0.02,100,998.926,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.0187,0.01,100,1002.58,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.0194,0,100,1000.99,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.0474,0.015,100,1011.29,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.0474,0.02,100,1012.04,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.0476,0.01,100,1010.47,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.0485,0,100,1008.86,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.0764,0.02,100,1019.75,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.077,0.01,100,1018.27,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.0772,0.015,100,1019.24,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.0773,0,100,1016.48,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.1067,0.02,100,1027.61,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
HgEXm,303.15,0.108,0.015,100,1027.21,Mehrdad and Ghorbanipour (2019),Density,Liquid,ACLFYK,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+],disodium ceftriaxone,AAxiEX,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,AADYJk,O,water
