setid,"Temperature, K","Mole fraction of 1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
sGSNU,323.15,0.9012,101.3,1378,Mou et al. (2019),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
sGSNU,323.15,1,101.3,1395.6,Mou et al. (2019),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
sGSNU,328.15,0,101.3,935.2,Mou et al. (2019),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
sGSNU,328.15,0.0996,101.3,1040.5,Mou et al. (2019),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
sGSNU,328.15,0.199,101.3,1119.8,Mou et al. (2019),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
sGSNU,328.15,0.299,101.3,1181.2,Mou et al. (2019),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
sGSNU,328.15,0.3982,101.3,1229.5,Mou et al. (2019),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
sGSNU,328.15,0.4985,101.3,1268.7,Mou et al. (2019),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
sGSNU,328.15,0.5979,101.3,1301.3,Mou et al. (2019),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
sGSNU,328.15,0.698,101.3,1328.8,Mou et al. (2019),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
sGSNU,328.15,0.8,101.3,1352.8,Mou et al. (2019),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
sGSNU,328.15,0.9012,101.3,1373.4,Mou et al. (2019),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
sGSNU,328.15,1,101.3,1391,Mou et al. (2019),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
