setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of N-methylpyrrolidone,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
sUFNo,303.15,0.3927,0.3762,100,1190.04,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.4126,0.3574,100,1195.14,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.4322,0.3395,100,1199.94,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.4589,0.3194,100,1205.93,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.4698,0.3096,100,1208.38,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.4862,0.2959,100,1211.92,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.5024,0.2849,100,1215.16,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.5279,0.2645,100,1220.23,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.5424,0.2515,100,1223.09,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.5687,0.2326,100,1227.81,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.5874,0.2216,100,1230.89,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.6037,0.2086,100,1233.67,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.6253,0.1925,100,1237.16,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.6475,0.1756,100,1240.61,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.6639,0.1634,100,1243.06,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.6859,0.1447,100,1246.44,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.7034,0.1326,100,1248.83,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.7258,0.1247,100,1251.33,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,303.15,0.7427,0.1149,100,1253.5,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.1032,0.6024,100,1091.14,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.1227,0.5874,100,1099.28,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.1475,0.5684,100,1109.09,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.1642,0.5563,100,1115.32,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.1827,0.5429,100,1122.17,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.2039,0.5246,100,1129.96,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.2258,0.5046,100,1137.8,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.2435,0.4925,100,1143.6,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.2678,0.4734,100,1151.45,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.2809,0.4658,100,1155.34,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.2997,0.4479,100,1161.27,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.3126,0.4369,100,1165.13,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.3352,0.4156,100,1171.81,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.3543,0.4005,100,1177.04,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.3759,0.3865,100,1182.53,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.3927,0.3762,100,1186.61,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.4126,0.3574,100,1191.7,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.4322,0.3395,100,1196.5,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.4589,0.3194,100,1202.47,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.4698,0.3096,100,1204.93,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.4862,0.2959,100,1208.45,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.5024,0.2849,100,1211.68,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.5279,0.2645,100,1216.74,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.5424,0.2515,100,1219.58,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.5687,0.2326,100,1224.27,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.5874,0.2216,100,1227.34,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.6037,0.2086,100,1230.09,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.6253,0.1925,100,1233.56,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.6475,0.1756,100,1236.98,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.6639,0.1634,100,1239.4,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.6859,0.1447,100,1242.85,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.7034,0.1326,100,1245.31,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.7258,0.1247,100,1247.79,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
sUFNo,308.15,0.7427,0.1149,100,1249.8,Darolia et al. (2021),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAQTZI,O=C1CCCN1,2-pyrrolidinone
