setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of N-methylpyrrolidone,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
UgoBG,308.15,0.2461,0.6179,100,1123.3,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.2731,0.5871,100,1132.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.2954,0.5572,100,1140.6,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.3111,0.5348,100,1146,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.3363,0.4927,100,1154.4,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.3625,0.4656,100,1162.5,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.3874,0.4222,100,1169.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.4047,0.4063,100,1174.8,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.4312,0.3762,100,1181.7,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.4573,0.3584,100,1188.4,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.4712,0.3468,100,1191.7,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.4852,0.3341,100,1194.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.5035,0.3188,100,1199,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.5294,0.2985,100,1204.4,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.5471,0.2845,100,1208,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.5566,0.2759,100,1209.7,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.5775,0.2618,100,1213.7,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.5964,0.2459,100,1217,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.6174,0.2282,100,1220.4,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.6494,0.1984,100,1224.6,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.6652,0.1879,100,1226.9,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.6856,0.1712,100,1230.1,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
UgoBG,308.15,0.6966,0.1687,100,1231.6,Sharma et al. (2015a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
