setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
hZIxM,328.15,0.7961,100,1.47005,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
hZIxM,328.15,0.8821,100,1.47044,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
hZIxM,328.15,1,100,1.47075,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
hZIxM,333.15,0,100,1.45267,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
hZIxM,333.15,0.1009,100,1.45863,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
hZIxM,333.15,0.2012,100,1.46232,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
hZIxM,333.15,0.3021,100,1.46438,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
hZIxM,333.15,0.4012,100,1.46584,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
hZIxM,333.15,0.4973,100,1.46677,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
hZIxM,333.15,0.596,100,1.46746,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
hZIxM,333.15,0.6998,100,1.46794,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
hZIxM,333.15,0.7961,100,1.46865,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
hZIxM,333.15,0.8821,100,1.4691,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
hZIxM,333.15,1,100,1.46943,Zivkovic et al. (2018),Refractive index,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,,
